Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25366591,B,5078,2005,DODGE,DAKOTA,"89,957",1D7HE28KX5S337315,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25561124,B,5042,2005,DODGE,DAKOTA,"150,253",1D7HW48N45S120295,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT & RIGHT,,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25587251,B,6122,2002,DODGE,DAKOTA,"122,336",1B7GG32X32S604980,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,UNDERCARRIAGE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25582037,B,6016,2002,DODGE,DAKOTA,"139,813",1B7HG48N62S614726,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,MECHANICAL,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25372126,A,6081,2001,DODGE,DAKOTA,"121,692",1B7GL22X81S284625,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
24959335,A,3129,2016,DODGE,DART,"64,000",1C3CDFBB5GD667656,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,ROOF,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25095523,A,3033,2015,DODGE,DART,"46,769",1C3CDFBB5FD123835,SCRAP-MI,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,FRONT & REAR,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25247400,B,3098,2015,DODGE,DART,"43,761",1C3CDFBB1FD306715,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24946087,B,34,2014,DODGE,DART,"67,704",1C3CDFBB3ED918137,SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25204586,A,87,2013,DODGE,DART,"86,891",1C3CDFBA5DD199494,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25254741,B,6018,2011,DODGE,GRAND CARAVAN,"103,661",2D4RN4DG5BR768026,CLEAR-MI,FIRE,,7/25/2019 7:30:00 AM,YES,INTERIOR BURN,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Meemic Insurance,
25354929,B,6034,2010,DODGE,GRAND CARAVAN,"56,397",2D4RN4DE6AR254974,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT FRONT,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Meemic Insurance,
24889822,B,9990,2008,DODGE,GRAND CARAVAN,"173,273",2D8HN54X68R772112,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25331587,A,13,2007,DODGE,GRAND CARAVAN,"232,967",1D4GP24R17B198605,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,FRONT & REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25481563,B,5106,2006,DODGE,GRAND CARAVAN,"147,534",2D4GP44L46R701311,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
24925322,A,63,2015,DODGE,JOURNEY,"60,715",3C4PDCBG9FT687232,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,USAA - ACH,
24894101,B,24,2014,DODGE,JOURNEY,"92,079",3C4PDCBG3ET266637,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
22500457,B,3048,2013,DODGE,JOURNEY,"78,599",3C4PDCBB1DT564543,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT FRONT,FRONT END,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25333744,B,5090,2012,DODGE,JOURNEY,"141,531",3C4PDDDG7CT207431,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,REAR,NO,NO,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25607074,B,6002,2010,DODGE,JOURNEY,"134,508",3D4PH6FV6AT125587,CLEAR-WI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25585300,B,6124,2009,DODGE,JOURNEY,"171,062",3D4GG57V19T573632,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT & RIGHT,FRONT & REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,CarBrain LLC - POS - w/c - ACH,
25586347,A,6113,2009,DODGE,JOURNEY,"94,510",3D4GG47B29T538288,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25547577,B,6140,2009,DODGE,JOURNEY,"313,837",3D4GG57V09T571502,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
21718497,B,9994,2009,DODGE,JOURNEY,,3D4GG57B89T516141,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,YES,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,
25343808,A,5107,2005,DODGE,MAGNUM,"134,462",2D4FV48T45H584488,CLEAR-IN,OTHER,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25478755,B,5104,2010,DODGE,NITRO,"100,000",1D4PU2GK9AW127188,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ENGINE BURN,FRONT & REAR,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,,
25161750,A,6023,2012,DODGE,RAM 1500,"61,651",1C6RD7GT2CS137803,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
24832522,A,3089,2002,DODGE,RAM 2500,"226,236",3B7KF23652M207261,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,ELECTRICAL,NO,NO,ACTUAL,Diesel,6 Cyl,Automatic,USAA - ACH,
25512849,A,5087,1996,FORD,BRONCO,,1FMEU15H1TLA53979,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,8 Cyl,Automatic,,
25403213,A,5061,2001,FORD,CROWN VICTORIA,"129,927",2FAFP74W91X106842,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,AAA Auto Club Group Companies,
25178643,A,3119,2008,FORD,ECONOLINE,"283,575",1FTNE24L58DA46788,SALVAGE TITLE-TX,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,,
25575029,A,6061,2001,FORD,ECONOLINE,"157,853",1FBSS31L81HB15823,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25038194,B,3076,2019,FORD,EDGE,"1,807",2FMPK4J91KBB86822,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25248235,B,110,2015,FORD,EDGE,"50,360",2FMTK4AP9FBB65302,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25409555,B,48,2014,FORD,EDGE,"47,976",2FMDK4JC2EBA53506,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25417189,A,97,2014,FORD,EDGE,"92,101",2FMDK3KC5EBB56931,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25260777,A,77,2013,FORD,EDGE,"76,012",2FMDK3KC4DBA04153,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25291232,B,5064,2013,FORD,EDGE,"183,463",2FMDK4KC3DBC46759,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25331418,B,88,2012,FORD,EDGE,"43,404",2FMDK3KC8CBA40488,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT REAR,SUSPENSION,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25435905,A,6005,2008,FORD,EDGE,"192,622",2FMDK38C58BB31703,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Other,,Automatic,ACIA,
24877200,A,5029,2008,FORD,EDGE,,2FMDK39C28BA33310,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
24604278,A,9991,2017,FORD,ESCAPE,"18,743",1FMCU0GD7HUE33504,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,RIGHT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,
24970256,A,3083,2016,FORD,ESCAPE,"50,532",1FMCU0GX7GUB81407,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,ENGINE DAMAGE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
24634320,B,3034,2014,FORD,ESCAPE,"44,472",1FMCU0GX8EUD64750,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24530555,B,3066,2014,FORD,ESCAPE,"95,892",1FMCU0F76EUC74868,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,NO,UNKNOWN,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25327121,B,3050,2014,FORD,ESCAPE,"134,069",1FMCU9G96EUA71631,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,MECHANICAL,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25293924,A,6071,2010,FORD,ESCAPE,"139,232",1FMCU0D70AKD26097,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25630287,B,5048,2010,FORD,ESCAPE,"135,698",1FMCU0D70AKC15730,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25492189,B,5995,2006,FORD,ESCAPE,"178,722",1FMYU94136KA11534,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,TRANSMISSION,REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25506600,B,6082,2005,FORD,ESCAPE,"165,085",1FMYU94165KB77125,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,SUSPENSION,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25543597,B,6136,2005,FORD,ESCAPE,"150,046",1FMCU94105KD64581,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25558341,A,5137,2002,FORD,ESCAPE,"169,641",1FMYU04142KB63683,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
24492213,A,3069,2017,FORD,EXPLORER,"18,660",1FM5K8GT4HGB89491,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25297326,A,53,2016,FORD,EXPLORER,"62,222",1FM5K7B84GGB04449,SALVAGE-OH,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25204761,A,3047,2015,FORD,EXPLORER,"58,353",1FM5K7F83FGC06902,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT FRONT,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25110281,A,9985,2013,FORD,EXPLORER,"127,153",1FM5K8B86DGA16066,SALVAGE-VT,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25280561,B,112,2013,FORD,EXPLORER,"121,828",1FM5K8F86DGB88172,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25515710,A,6125,2001,FORD,EXPLORER SPORT TR,"169,285",1FMZU77E01UB72802,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25260102,A,3059,2017,FORD,F150,"14,400",1FTFW1EG4HKE47838,SCRAP-MI,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25367814,A,85,2013,FORD,F150,"121,662",1FTMF1CMXDKD05455,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,USAA - ACH,
25392373,A,6011,2013,FORD,F150,"135,503",1FTEX1EM2DFB18394,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
24452368,B,3030,2013,FORD,F150,"93,592",1FTFW1ET9DKG22169,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25289450,B,6058,2010,FORD,F150,"158,375",1FTFW1EVXAFB51588,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,8 Cyl,Automatic,Progressive Casualty Insurance,
20402721,B,3006,2008,FORD,F150,"201,805",1FTRX12W28KD45816,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT REAR,RIGHT REAR,NO,NO,ACTUAL,Gasoline,8 Cyl,Unknown,,
18702931,B,6070,2007,FORD,F150,"159,834",1FTPX14V17FB15526,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,LEFT REAR,LEFT FRONT,YES,YES,ACTUAL,Flexible Fuel,8 Cyl,Unknown,,
25514036,A,6135,2004,FORD,F150,"370,884",1FTRW12W84KD54985,CLEAR-FL,OTHER,,7/25/2019 7:30:00 AM,NO,MECHANICAL,,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,
25550327,A,5063,2002,FORD,F150,,1FTRX18L92KA30113,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,8 Cyl,Automatic,,
25544674,B,5144,2002,FORD,F150,"168,448",2FTRX17272CA92574,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25428987,B,5138,1996,FORD,F250,,1FTHF26H5TLA30849,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,8 Cyl,Automatic,,
25448971,B,5997,2005,FORD,F350,"182,452",1FTWW33P05EA01405,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,REAR,LEFT & RIGHT,YES,YES,ACTUAL,Diesel,8 Cyl,Unknown,,
25165427,B,28,2016,FORD,FIESTA,"23,718",3FADP4EJ2GM154213,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25148516,A,79,2016,FORD,FIESTA,"81,218",3FADP4BJ7GM156608,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25255247,A,3097,2015,FORD,FIESTA,"59,735",3FADP4BJ4FM216908,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25252759,B,3026,2011,FORD,FIESTA,"103,984",3FADP4FJ8BM145037,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,ALL OVER,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
20185779,A,5101,2005,FORD,FIVE HUNDRED,"210,833",1FAFP25125G112449,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,RIGHT SIDE,NO,YES,ACTUAL,Gasoline,6 Cyl,Unknown,,
25101726,B,3112,2014,FORD,FLEX,"68,000",2FMHK6D82EBD04979,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,NO,NO,NOT ACTUAL,Gasoline,6 Cyl,Automatic,Meemic Insurance,
25339015,B,6114,2010,FORD,FLEX,"192,756",2FMHK6CC8ABA28467,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,ACIA,
25640982,A,6065,2018,FORD,FOCUS,"43,548",1FADP3F24JL295827,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT FRONT,LEFT REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25095045,B,94,2017,FORD,FOCUS,"56,289",1FADP3E22HL295224,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25032209,A,71,2017,FORD,FOCUS,"29,230",1FADP3F22HL263050,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24945183,B,76,2016,FORD,FOCUS,"34,960",1FADP3F24GL281256,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25260711,B,3056,2016,FORD,FOCUS,"64,286",1FADP3F24GL270211,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25094355,A,3061,2015,FORD,FOCUS,"35,807",1FADP3F20FL254571,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25217713,B,62,2015,FORD,FOCUS,"45,476",1FADP3F25FL313260,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25221507,A,101,2014,FORD,FOCUS,"52,540",1FADP3K26EL357854,SALVAGE-MI,WATER,,7/25/2019 7:30:00 AM,NO,FLOOD,UNDERCARRIAGE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25172246,A,3091,2014,FORD,FOCUS,"88,837",1FADP3K24EL280854,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24851930,B,26,2014,FORD,FOCUS,"94,514",1FADP3F26EL108125,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24724820,B,3022,2014,FORD,FOCUS,"83,066",1FADP3J29EL245857,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25304580,B,82,2014,FORD,FOCUS,"85,155",1FADP3F20EL148751,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24875159,B,104,2012,FORD,FOCUS,"71,414",1FAHP3F28CL364295,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
18793117,A,5097,2009,FORD,FOCUS,0,1FAHP35NX9W109716,TR-52-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,LEFT SIDE,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Unknown,,
19530150,A,7,2008,FORD,FOCUS,"117,291",1FAHP35N98W253224,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,,YES,YES,ACTUAL,Gasoline,4 Cyl,Unknown,,
25427240,B,5114,2008,FORD,FOCUS,"191,322",1FAHP35N58W277939,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT FRONT,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25420437,B,5050,2002,FORD,FOCUS,"135,816",1FAFP36382W234188,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT & RIGHT,FRONT END,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25536448,A,5139,2006,FORD,FREESTYLE,"171,281",1FMDK02186GA54059,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,NO,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25224131,A,5023,2018,FORD,FUSION,"5,392",3FA6P0LU5JR274337,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,SUSPENSION,NO,NO,ACTUAL,Hybrid,4 Cyl,Automatic,Progressive Casualty Insurance,
25100725,B,3036,2017,FORD,FUSION,"23,273",3FA6P0T98HR140136,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25109352,B,134,2017,FORD,FUSION,"28,266",3FA6P0HD8HR353651,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25128710,A,3,2017,FORD,FUSION,"58,101",3FA6P0H79HR246196,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,
24900017,B,14,2017,FORD,FUSION,"33,981",3FA6P0T98HR220679,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25289548,A,103,2017,FORD,FUSION,"28,248",3FA6P0T90HR263736,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,SUSPENSION,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25269880,A,105,2017,FORD,FUSION,"61,102",3FA6P0H76HR387453,SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25253539,A,115,2017,FORD,FUSION,"59,004",3FA6P0H76HR224219,SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
24505444,B,9992,2016,FORD,FUSION,"78,165",3FA6P0H79GR121133,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25189018,B,12,2015,FORD,FUSION,"202,177",3FA6P0HD0FR193083,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25150473,A,33,2014,FORD,FUSION,"62,153",3FA6P0H7XER162593,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25091976,B,3052,2013,FORD,FUSION,"76,176",3FA6P0H76DR180961,SALVAGE-IL,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT FRONT,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Central Insurance,
25248149,B,52,2013,FORD,FUSION,"74,343",3FA6P0HR4DR303030,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
